,price,Address,area,Bedrooms,Bathrooms
2549,4600000.0,Mira,589.0,2.0,2.0
2550,5500000.0,Mira,800.0,2.0,2.0
2551,8500000.0,Mira,1050.0,2.0,2.0
2553,7500000.0,Mira,866.0,2.0,3.0
2554,5500000.0,Mira,945.0,2.0,2.0
2555,6200000.0,Mira,700.0,2.0,2.0
2556,9500000.0,Mira,1010.0,2.0,2.0
2557,3650000.0,Mira,620.0,2.0,2.0
2558,8500000.0,Mira,830.0,2.0,2.0
2559,8000000.0,Mira,850.0,2.0,2.0
2560,9500000.0,Mira,990.0,2.0,2.0
2561,5800000.0,Mira,875.0,2.0,2.0
2562,5700000.0,Mira,890.0,2.0,2.0
2563,4500000.0,Mira,775.0,2.0,2.0
2564,4200000.0,Mira,620.0,2.0,2.0
2565,4500000.0,Mira,850.0,2.0,2.0
2566,6840000.000000001,Mira,1200.0,2.0,2.0
2567,5500000.0,Mira,600.0,2.0,2.0
2568,12000000.0,Mira,1251.0,3.0,3.0
2569,11000000.0,Mira,1600.0,2.0,2.0
2570,9000000.0,Mira,1200.0,2.0,2.0
2571,4500000.0,Mira,820.0,2.0,2.0
2572,9000000.0,Mira,1050.0,2.0,2.0
2573,9000000.0,Mira,975.0,3.0,2.0
2574,4500000.0,Mira,770.0,2.0,2.0
2575,9000000.0,Mira,975.0,3.0,2.0
2576,9500000.0,Mira,1100.0,3.0,2.0
2577,8500000.0,Mira,1100.0,2.0,2.0
2578,4800000.0,Mira,800.0,2.0,2.0
2579,4500000.0,Mira,730.0,2.0,2.0
2580,3800000.0,Mira,672.0,2.0,2.0
2581,8000000.0,Mira,825.0,2.0,2.0
2582,8000000.0,Mira,915.0,2.0,2.0
2583,5200000.0,Mira,823.0,2.0,2.0
2584,10000000.0,Mira,1140.0,2.0,2.0
2585,8900000.0,Mira,875.0,2.0,2.0
2586,35000000.0,Mira,4400.0,6.0,6.0
2587,6000000.0,Mira,610.0,2.0,2.0
2588,4500000.0,Mira,870.0,2.0,2.0
2589,5200000.0,Mira,600.0,2.0,2.0
2591,5000000.0,Mira,830.0,2.0,2.0
2592,9000000.0,Mira,1000.0,2.0,2.0
2593,8000000.0,Mira,920.0,2.0,2.0
2594,9500000.0,Mira,1200.0,3.0,2.0
2595,5500000.0,Mira,800.0,2.0,2.0
2596,6500000.0,Mira,650.0,2.0,2.0
2597,10000000.0,Mira,1120.0,3.0,3.0
2598,7200000.0,Mira,692.0,2.0,2.0
2599,11000000.0,Mira,1500.0,2.0,2.0
2600,5000000.0,Mira,810.0,2.0,2.0
2601,10500000.0,Mira,1240.0,3.0,3.0
2602,6500000.0,Mira,950.0,2.0,2.0
2603,7000000.0,Mira,865.0,2.0,2.0
2604,7000000.0,Mira,900.0,2.0,2.0
2605,5000000.0,Mira,860.0,2.0,2.0
2606,5400000.0,Mira,745.0,2.0,2.0
2607,8640000.0,Mira,950.0,2.0,2.0
2608,8000000.0,Mira,825.0,2.0,2.0
2609,7100000.0,Mira,910.0,2.0,2.0
2610,5500000.0,Mira,900.0,2.0,2.0
2612,6500000.0,Mira,810.0,2.0,2.0
2613,5900000.0,Mira,990.0,2.0,2.0
2615,6200000.0,Mira,695.0,2.0,2.0
2616,6000000.0,Mira,765.0,2.0,2.0
2617,8900000.0,Mira,1000.0,2.0,2.0
2618,9000000.0,Mira,965.0,2.0,2.0
2619,8500000.0,Mira,835.0,2.0,2.0
2620,11500000.0,Mira,1150.0,3.0,3.0
2621,8500000.0,Mira,1065.0,2.0,2.0
2622,5700000.0,Mira,770.0,2.0,2.0
2624,7000000.0,Mira,1050.0,2.0,2.0
2625,6000000.0,Mira,605.0,2.0,2.0
2626,6500000.0,Mira,1000.0,2.0,2.0
2627,5500000.0,Mira,800.0,2.0,2.0
2628,6500000.0,Mira,990.0,2.0,2.0
2629,9000000.0,Mira,1080.0,2.0,2.0
2630,9700000.0,Mira,975.0,2.0,2.0
2632,8300000.0,Mira,910.0,2.0,2.0
2633,8500000.0,Mira,900.0,2.0,2.0
2634,4200000.0,Mira,700.0,2.0,2.0
2637,6000000.0,Mira,1015.0,2.0,2.0
2638,7200000.0,Mira,935.0,2.0,2.0
2640,7700000.0,Mira,1045.0,2.0,2.0
2641,8700000.0,Mira,1020.0,2.0,3.0
2642,7000000.0,Mira,920.0,2.0,2.0
2643,8950000.0,Mira,987.0,2.0,2.0
2644,5800000.0,Mira,625.0,2.0,2.0
2645,8500000.0,Mira,920.0,2.0,2.0
2647,8500000.0,Mira,965.0,2.0,2.0
2648,6400000.0,Mira,950.0,2.0,2.0
2649,9100000.0,Mira,950.0,2.0,2.0
2651,9000000.0,Mira,1200.0,2.0,2.0
2652,7500000.0,Mira,708.0,2.0,2.0
2653,5500000.0,Mira,925.0,2.0,2.0
2654,6950000.0,Mira,1025.0,2.0,2.0
2655,6490000.000000001,Mira,850.0,2.0,2.0
2656,9800000.0,Mira,1130.0,2.0,2.0
2657,7500000.0,Mira,745.0,2.0,2.0
2658,7000000.0,Mira,820.0,2.0,2.0
2659,6000000.0,Mira,950.0,2.0,2.0
2660,4500000.0,Mira,855.0,2.0,2.0
2662,7500000.0,Mira,925.0,2.0,2.0
2663,3600000.0,Mira,625.0,2.0,2.0
2665,3500000.0,Mira,590.0,2.0,2.0
2666,6000000.0,Mira,750.0,2.0,2.0
2667,10000000.0,Mira,1250.0,3.0,3.0
2668,4600000.0,Mira,604.0,2.0,2.0
2669,10500000.0,Mira,1075.0,2.0,2.0
2673,10000000.0,Mira,1000.0,2.0,2.0
2675,6200000.0,Mira,825.0,2.0,2.0
2676,8500000.0,Mira,1020.0,2.0,3.0
2677,7200000.0,Mira,875.0,2.0,2.0
2678,8450000.0,Mira,905.0,2.0,2.0
2679,10000000.0,Mira,980.0,2.0,2.0
2680,8700000.0,Mira,910.0,2.0,2.0
2681,7000000.0,Mira,865.0,2.0,2.0
2682,10000000.0,Mira,1050.0,2.0,2.0
2683,9800000.0,Mira,965.0,2.0,2.0
2684,5600000.0,Mira,1000.0,2.0,2.0
2685,9500000.0,Mira,975.0,2.0,2.0
2686,9700000.0,Mira,995.0,2.0,2.0
2687,12500000.0,Mira,1350.0,3.0,3.0
2688,8000000.0,Mira,865.0,2.0,2.0
2690,8200000.0,Mira,1050.0,2.0,2.0
2691,9000000.0,Mira,900.0,2.0,2.0
2692,10000000.0,Mira,1050.0,2.0,2.0
2694,4500000.0,Mira,585.0,2.0,2.0
2695,4000000.0,Mira,750.0,2.0,2.0
2696,11000000.0,Mira,1300.0,3.0,3.0
2697,3850000.0,Mira,675.0,2.0,2.0
2698,10600000.0,Mira,1060.0,2.0,2.0
2699,9500000.0,Mira,1200.0,3.0,2.0
2700,4800000.0,Mira,860.0,2.0,2.0
2701,13000000.0,Mira,1596.0,3.0,3.0
2702,5000000.0,Mira,600.0,2.0,2.0
2703,7950000.0,Mira,1050.0,2.0,2.0
2704,4000000.0,Mira,584.0,2.0,2.0
2706,7659999.999999999,Mira,882.0,2.0,2.0
2707,4200000.0,Mira,584.0,2.0,2.0
2708,10000000.0,Mira,1100.0,2.0,2.0
2709,9500000.0,Mira,1030.0,2.0,2.0
2710,8500000.0,Mira,900.0,2.0,2.0
2711,8000000.0,Mira,965.0,3.0,3.0
2712,5500000.0,Mira,729.0,2.0,2.0
2713,5100000.0,Mira,650.0,2.0,2.0
2714,4000000.0,Mira,700.0,2.0,2.0
2715,8570000.0,Mira,1010.0,2.0,2.0
2716,9500000.0,Mira,936.0,2.0,2.0
2717,5500000.0,Mira,935.0,2.0,2.0
2719,7200000.0,Mira,960.0,2.0,2.0
2720,7500000.0,Mira,845.0,2.0,2.0
2722,8400000.0,Mira,1000.0,2.0,2.0
2723,8200000.0,Mira,840.0,2.0,2.0
2724,8600000.0,Mira,965.0,2.0,2.0
2725,7500000.0,Mira,1055.0,2.0,2.0
2726,8700000.0,Mira,890.0,2.0,2.0
2727,5500000.0,Mira,990.0,2.0,2.0
2728,9000000.0,Mira,1000.0,2.0,2.0
2730,8000000.0,Mira,882.0,2.0,2.0
2731,7200000.0,Mira,800.0,2.0,2.0
2732,6500000.0,Mira,840.0,2.0,2.0
2733,9800000.0,Mira,1080.0,2.0,2.0
2734,5500000.0,Mira,915.0,2.0,2.0
2735,4500000.0,Mira,870.0,2.0,2.0
2736,18000000.0,Mira,1800.0,5.0,3.0
2737,7600000.0,Mira,945.0,2.0,2.0
2739,5400000.0,Mira,760.0,2.0,2.0
2740,8700000.0,Mira,960.0,2.0,2.0
2741,9800000.0,Mira,1250.0,2.0,2.0
2742,11000000.0,Mira,1190.0,3.0,3.0
2743,9000000.0,Mira,900.0,2.0,2.0
2744,5000000.0,Mira,650.0,2.0,2.0
2745,5300000.0,Mira,760.0,2.0,2.0
2746,6000000.0,Mira,650.0,2.0,3.0
2747,6700000.0,Mira,1000.0,2.0,2.0
2748,6200000.0,Mira,805.0,2.0,2.0
2750,9800000.0,Mira,965.0,2.0,2.0
2751,6000000.0,Mira,650.0,2.0,2.0
2752,5100000.0,Mira,740.0,2.0,2.0
2754,7200000.0,Mira,960.0,2.0,2.0
2755,8800000.0,Mira,1075.0,2.0,2.0
2756,5500000.0,Mira,965.0,2.0,2.0
2757,6200000.0,Mira,1079.0,2.0,2.0
2758,8000000.0,Mira,810.0,2.0,2.0
2759,8500000.0,Mira,850.0,2.0,2.0
2760,6400000.0,Mira,870.0,2.0,2.0
2761,3900000.0,Mira,750.0,2.0,2.0
2762,9500000.0,Mira,1020.0,2.0,2.0
2763,5800000.0,Mira,900.0,2.0,2.0
2764,4500000.0,Mira,726.0,2.0,2.0
2765,4000000.0,Mira,584.0,2.0,2.0
2766,9000000.0,Mira,1005.0,2.0,3.0
2767,8000000.0,Mira,875.0,2.0,2.0
2768,4800000.0,Mira,545.0,2.0,2.0
2769,6500000.0,Mira,800.0,2.0,2.0
2770,9800000.0,Mira,965.0,2.0,2.0
2771,6000000.0,Mira,980.0,2.0,2.0
2772,8600000.0,Mira,960.0,2.0,2.0
2773,5400000.0,Mira,710.0,2.0,2.0
2774,5200000.0,Mira,824.0,2.0,2.0
2775,6900000.0,Mira,865.0,2.0,3.0
2776,4000000.0,Mira,560.0,2.0,2.0
2777,6000000.0,Mira,785.0,2.0,2.0
2778,8500000.0,Mira,1100.0,2.0,2.0
2779,15000000.0,Mira,1525.0,3.0,3.0
2781,6800000.0,Mira,1050.0,2.0,2.0
2783,5000000.0,Mira,875.0,2.0,2.0
2784,8500000.0,Mira,900.0,2.0,2.0
2785,8000000.0,Mira,800.0,2.0,2.0
2786,4900000.0,Mira,900.0,2.0,2.0
2788,9500000.0,Mira,1135.0,2.0,2.0
2790,7700000.0,Mira,901.0,2.0,2.0
2792,4500000.0,Mira,720.0,2.0,2.0
2793,8800000.0,Mira,985.0,2.0,2.0
2794,7500000.0,Mira,900.0,2.0,2.0
2797,7209999.999999999,Mira,950.0,2.0,2.0
2798,7700000.0,Mira,790.0,2.0,2.0
2799,5500000.0,Mira,850.0,2.0,2.0
2800,6000000.0,Mira,750.0,2.0,2.0
2801,4500000.0,Mira,688.0,2.0,2.0
2802,10000000.0,Mira,1050.0,2.0,2.0
2803,6800000.0,Mira,900.0,2.0,2.0
2804,43099999.99999999,Mira,4500.0,5.0,5.0
2805,5500000.0,Mira,890.0,2.0,2.0
2806,5270000.0,Mira,925.0,2.0,2.0
2807,13000000.0,Mira,1235.0,2.0,2.0
2808,7500000.0,Mira,815.0,2.0,2.0
2809,8700000.0,Mira,860.0,2.0,2.0
2810,9400000.0,Mira,1020.0,2.0,2.0
2811,7900000.0,Mira,870.0,2.0,2.0
2812,6800000.0,Mira,650.0,2.0,2.0
2814,7000000.0,Mira,1020.0,2.0,2.0
2816,4750000.0,Mira,884.0,2.0,2.0
2817,9000000.0,Mira,1000.0,2.0,2.0
2818,4300000.0,Mira,720.0,2.0,2.0
2819,5500000.0,Mira,725.0,2.0,2.0
2820,5750000.0,Mira,575.0,2.0,2.0
2821,7600000.0,Mira,1025.0,2.0,2.0
2822,11000000.0,Mira,1310.0,3.0,3.0
2823,5000000.0,Mira,960.0,2.0,2.0
2824,13000000.0,Mira,1500.0,3.0,3.0
2826,6000000.0,Mira,1000.0,2.0,2.0
2827,8200000.0,Mira,1100.0,2.0,2.0
2828,8000000.0,Mira,915.0,2.0,2.0
2829,10000000.0,Mira,945.0,2.0,2.0
2830,10000000.0,Mira,1000.0,2.0,2.0
2831,7100000.0,Mira,1050.0,2.0,2.0
2832,10000000.0,Mira,995.0,3.0,2.0
2833,5500000.0,Mira,1050.0,2.0,2.0
2834,8300000.0,Mira,1020.0,2.0,2.0
2837,9200000.0,Mira,1060.0,2.0,2.0
2838,4200000.0,Mira,756.0,2.0,2.0
2839,7340000.000000001,Mira,995.0,2.0,2.0
2840,8500000.0,Mira,815.0,2.0,2.0
2841,5600000.0,Mira,750.0,2.0,2.0
2843,11000000.0,Mira,1125.0,2.0,2.0
2845,8500000.0,Mira,1000.0,2.0,2.0
2846,6500000.0,Mira,1014.0,2.0,2.0
2847,6000000.0,Mira,785.0,2.0,2.0
2848,10500000.0,Mira,1000.0,2.0,2.0
2849,5500000.0,Mira,730.0,2.0,2.0
2850,8000000.0,Mira,882.0,2.0,2.0
2851,7800000.0,Mira,882.0,2.0,2.0
2852,9390000.0,Mira,1053.0,2.0,2.0
2853,9500000.0,Mira,1098.0,2.0,2.0
2854,5500000.0,Mira,815.0,2.0,2.0
2856,6200000.0,Mira,885.0,2.0,2.0
2857,9500000.0,Mira,1020.0,2.0,2.0
2858,11000000.0,Mira,1063.0,2.0,2.0
2859,4100000.0,Mira,750.0,2.0,2.0
2861,5200000.0,Mira,850.0,2.0,2.0
2862,5500000.0,Mira,729.0,2.0,2.0
2863,6300000.0,Mira,750.0,2.0,2.0
2864,12500000.0,Mira,1188.0,3.0,3.0
2865,6600000.0,Mira,650.0,2.0,2.0
2867,6500000.0,Mira,700.0,3.0,3.0
2868,10000000.0,Mira,1150.0,3.0,2.0
2870,4900000.0,Mira,690.0,2.0,2.0
2872,3400000.0,Mira,620.0,2.0,2.0
2874,7800000.0,Mira,900.0,2.0,2.0
2875,12000000.0,Mira,1200.0,2.0,2.0
2878,5000000.0,Mira,713.0,2.0,2.0
2879,5900000.0,Mira,800.0,2.0,2.0
2880,7000000.0,Mira,955.0,2.0,2.0
2881,4500000.0,Mira,654.0,2.0,2.0
2882,11500000.0,Mira,1430.0,3.0,3.0
2884,3700000.0,Mira,695.0,2.0,2.0
2885,6400000.0,Mira,738.0,2.0,2.0
2886,6000000.0,Mira,900.0,2.0,2.0
2888,8000000.0,Mira,800.0,3.0,2.0
2891,10500000.0,Mira,1000.0,2.0,2.0
2892,5200000.0,Mira,965.0,2.0,2.0
2893,6100000.0,Mira,870.0,2.0,2.0
2894,11000000.0,Mira,1080.0,2.0,2.0
2895,6000000.0,Mira,600.0,4.0,3.0
2896,7000000.0,Mira,955.0,2.0,2.0
2897,12000000.0,Mira,1500.0,3.0,3.0
2898,8000000.0,Mira,968.0,3.0,2.0
2899,19000000.0,Mulund,1058.0,2.0,2.0
2900,15500000.0,Mulund,875.0,2.0,2.0
2902,15000000.0,Mulund,688.0,2.0,2.0
2905,18700000.0,Mulund,1014.0,2.0,2.0
2909,13600000.000000002,Mulund,910.0,2.0,2.0
2910,9360000.0,Mulund,585.0,2.0,2.0
2912,14300000.0,Mulund,875.0,2.0,2.0
2913,17500000.0,Mulund,1200.0,2.0,2.0
2915,16500000.0,Mulund,1150.0,2.0,2.0
2916,16399999.999999998,Mulund,885.0,2.0,2.0
2917,16000000.0,Mulund,890.0,2.0,2.0
2918,16800000.0,Mulund,685.0,2.0,2.0
2919,36000000.0,Mulund,1850.0,3.0,3.0
2920,19500000.0,Mulund,940.0,2.0,2.0
2921,28500000.0,Mulund,1400.0,3.0,2.0
2923,14000000.0,Mulund,750.0,2.0,2.0
2924,20000000.0,Mulund,1245.0,2.0,2.0
2925,16399999.999999998,Mulund,1000.0,2.0,2.0
2926,24000000.0,Mulund,1241.0,3.0,3.0
2928,18000000.0,Mulund,735.0,2.0,2.0
2929,14000000.0,Mulund,850.0,2.0,2.0
2930,17100000.0,Mulund,1000.0,2.0,2.0
2931,12500000.0,Mulund,568.0,2.0,2.0
2932,14500000.0,Mulund,645.0,2.0,2.0
2933,24000000.0,Mulund,1250.0,3.0,2.0
2934,15500000.0,Mulund,967.0,2.0,2.0
2935,16000000.0,Mulund,1026.0,2.0,2.0
2936,9100000.0,Mulund,650.0,2.0,2.0
2937,15000000.0,Mulund,860.0,2.0,2.0
2940,25000000.0,Mulund,1368.0,3.0,3.0
2941,16000000.0,Mulund,950.0,2.0,2.0
2943,22000000.0,Mulund,1100.0,2.0,2.0
2944,32500000.0,Mulund,1620.0,3.0,3.0
2945,47500000.0,Mulund,2345.0,4.0,4.0
2946,17000000.0,Mulund,1050.0,2.0,2.0
2947,31900000.0,Mulund,1670.0,3.0,3.0
2948,11000000.0,Mulund,550.0,2.0,2.0
2949,28000000.0,Mulund,1400.0,3.0,3.0
2951,24000000.0,Mulund,1200.0,3.0,2.0
2952,16000000.0,Mulund,961.0,2.0,2.0
2953,14000000.0,Mulund,750.0,2.0,2.0
2954,12800000.0,Mulund,780.0,2.0,2.0
2955,16500000.0,Mulund,700.0,2.0,2.0
2956,27500000.0,Mulund,1370.0,3.0,3.0
2958,21000000.0,Mulund,976.0,2.0,2.0
2959,18500000.0,Mulund,940.0,2.0,2.0
2960,14500000.0,Mulund,772.0,2.0,2.0
2961,14900000.0,Mulund,800.0,2.0,2.0
2962,12700000.0,Mulund,774.0,2.0,2.0
2963,18500000.0,Mulund,1100.0,2.0,2.0
2965,45000000.0,Mulund,1830.0,4.0,4.0
2966,15000000.0,Mulund,642.0,2.0,2.0
2968,17000000.0,Mulund,1206.0,2.0,2.0
2969,18500000.0,Mulund,840.0,2.0,2.0
2970,25000000.0,Mulund,1296.0,3.0,3.0
2972,22900000.0,Mulund,1060.0,3.0,2.0
2974,21000000.0,Mulund,1100.0,2.0,2.0
2975,15000000.0,Mulund,610.0,2.0,2.0
2976,20000000.0,Mulund,1030.0,2.0,2.0
2978,17500000.0,Mulund,718.0,2.0,2.0
2979,17500000.0,Mulund,719.0,2.0,2.0
2980,15000000.0,Mulund,718.0,2.0,2.0
2982,16000000.0,Mulund,1026.0,2.0,2.0
2983,9000000.0,Mulund,600.0,2.0,2.0
2984,15500000.0,Mulund,875.0,2.0,2.0
2986,16000000.0,Mulund,875.0,2.0,2.0
2987,15500000.0,Mulund,875.0,2.0,2.0
2988,22000000.0,Mulund,1098.0,3.0,3.0
2990,13500000.0,Mulund,900.0,2.0,2.0
2991,14700000.0,Mulund,1050.0,2.0,2.0
2992,25000000.0,Mulund,1100.0,3.0,2.0
2994,14000000.0,Mulund,700.0,2.0,2.0
2995,15500000.0,Mulund,950.0,2.0,2.0
2996,16000000.0,Mulund,672.0,3.0,3.0
2997,25000000.0,Mulund,1150.0,3.0,2.0
2998,30000000.0,Mulund,1400.0,3.0,3.0
2999,16500000.0,Mulund,875.0,2.0,2.0
3000,14000000.0,Mulund,750.0,2.0,2.0
3001,18000000.0,Mulund,1050.0,2.0,2.0
3002,13000000.0,Mulund,766.0,2.0,2.0
3003,16000000.0,Mulund,900.0,2.0,2.0
3004,15000000.0,Mulund,950.0,2.0,2.0
3006,15000000.0,Mulund,750.0,2.0,2.0
3007,16000000.0,Mulund,730.0,2.0,2.0
3009,22500000.0,Mulund,971.0,2.0,2.0
3011,19000000.0,Mulund,1200.0,2.0,2.0
3012,17000000.0,Mulund,830.0,2.0,2.0
3013,14500000.0,Mulund,950.0,2.0,2.0
3014,15000000.0,Mulund,817.0,2.0,2.0
3015,18500000.0,Mulund,1050.0,2.0,2.0
3016,9500000.0,Mulund,650.0,2.0,2.0
3017,23000000.0,Mulund,1200.0,3.0,3.0
3018,15000000.0,Mulund,790.0,2.0,2.0
3019,15000000.0,Mulund,700.0,2.0,2.0
3020,32000000.0,Mulund,1375.0,3.0,3.0
3021,12500000.0,Mulund,580.0,2.0,2.0
3022,21000000.0,Mulund,1300.0,2.0,2.0
3023,25200000.0,Mulund,1100.0,3.0,3.0
3024,15000000.0,Mulund,1026.0,2.0,2.0
3025,18500000.0,Mulund,1200.0,2.0,2.0
3027,22500000.0,Mulund,1135.0,2.0,2.0
3028,21000000.0,Mulund,1050.0,2.0,2.0
3030,33000000.0,Mulund,1740.0,3.0,3.0
3032,15200000.0,Mulund,700.0,2.0,2.0
3033,13500000.0,Mulund,870.0,2.0,2.0
3035,13500000.0,Mulund,965.0,2.0,2.0
3037,19000000.0,Mulund,1116.0,2.0,2.0
3038,17000000.0,Mulund,1215.0,2.0,2.0
3039,17600000.0,Mulund,1035.0,2.0,2.0
3041,15000000.0,Mulund,755.0,2.0,2.0
3044,17900000.0,Mulund,981.0,2.0,2.0
3045,18500000.0,Mulund,934.0,2.0,2.0
3046,15000000.0,Mulund,680.0,2.0,2.0
3047,41000000.0,Mulund,1830.0,4.0,4.0
3049,32500000.0,Mulund,1750.0,3.0,3.0
3050,26000000.0,Mulund,1345.0,3.0,2.0
3051,20000000.0,Mulund,1125.0,2.0,2.0
3052,17500000.0,Mulund,1120.0,2.0,2.0
3053,11500000.0,Mulund,718.0,2.0,2.0
3054,15500000.0,Mulund,1000.0,2.0,2.0
3055,17800000.0,Mulund,1050.0,2.0,2.0
3056,15500000.0,Mulund,1100.0,2.0,2.0
3057,17200000.0,Mulund,1050.0,2.0,2.0
3058,15500000.0,Mulund,889.0,2.0,2.0
3059,12000000.0,Mulund,860.0,2.0,2.0
3060,32000000.0,Mulund,1630.0,3.0,3.0
3061,15500000.0,Mulund,1026.0,2.0,2.0
3062,17000000.0,Mulund,750.0,2.0,2.0
3063,32500000.0,Mulund,1500.0,3.0,2.0
3064,14500000.0,Mulund,612.0,2.0,2.0
3065,16000000.0,Mulund,1075.0,2.0,2.0
3066,14500000.0,Mulund,775.0,2.0,2.0
3067,17100000.0,Mulund,870.0,2.0,2.0
3068,14500000.0,Mulund,840.0,2.0,2.0
3069,15000000.0,Mulund,980.0,2.0,2.0
3070,16500000.0,Mulund,950.0,2.0,2.0
3071,37500000.0,Mulund,1800.0,4.0,4.0
3072,17500000.0,Mulund,1100.0,2.0,2.0
3073,16500000.0,Mulund,825.0,2.0,2.0
3074,37500000.0,Mulund,1900.0,3.0,3.0
3075,16800000.0,Mulund,1110.0,2.0,2.0
3081,21500000.0,Mulund,1015.0,3.0,2.0
3082,21100000.0,Mulund,1300.0,2.0,2.0
3083,27500000.0,Mulund,1330.0,3.0,3.0
3084,20000000.0,Mulund,900.0,3.0,4.0
3086,17500000.0,Mulund,795.0,2.0,2.0
3088,22000000.0,Mulund,995.0,2.0,2.0
3089,18500000.0,Mulund,1050.0,2.0,2.0
3090,17500000.0,Mulund,1050.0,2.0,2.0
3091,17500000.0,Mulund,1116.0,2.0,2.0
3092,16100000.000000002,Mulund,1000.0,2.0,2.0
3093,16900000.0,Mulund,950.0,2.0,2.0
3094,15000000.0,Mulund,863.0,2.0,2.0
3095,18800000.0,Mulund,900.0,2.0,2.0
3096,31000000.0,Mulund,1670.0,3.0,3.0
3098,15000000.0,Mulund,785.0,2.0,2.0
3099,18000000.0,Mulund,1100.0,2.0,2.0
3101,15500000.0,Mulund,840.0,2.0,2.0
3102,13000000.0,Mulund,740.0,2.0,2.0
3103,14000000.0,Mulund,780.0,2.0,2.0
3104,15000000.0,Mulund,1000.0,2.0,2.0
3105,8500000.0,Mulund,600.0,2.0,2.0
3106,11500000.0,Mulund,720.0,2.0,2.0
3108,18000000.0,Mulund,1125.0,2.0,2.0
3109,15000000.0,Mulund,850.0,2.0,2.0
3110,15000000.0,Mulund,900.0,2.0,2.0
3111,46000000.0,Nahur,2500.0,4.0,4.0
3112,13000000.0,Nahur,650.0,2.0,2.0
3113,32500000.0,Nahur,1585.0,2.0,2.0
3114,13000000.0,Nahur,825.0,2.0,2.0
3115,33500000.0,Nahur,1750.0,3.0,3.0
3116,11500000.0,Nahur,635.0,2.0,2.0
3117,15000000.0,Nahur,915.0,2.0,2.0
3118,20000000.0,Nahur,960.0,2.0,2.0
3119,35000000.0,Nahur,1725.0,3.0,3.0
3120,20000000.0,Nahur,1090.0,2.0,2.0
3121,18000000.0,Nahur,1200.0,2.0,2.0
3122,14700000.0,Nahur,921.0,2.0,2.0
3123,50000000.0,Parel,1400.0,3.0,3.0
3124,70000000.0,Parel,1800.0,4.0,4.0
3125,37500000.0,Parel,1180.0,2.0,3.0
3127,46000000.0,Parel,1200.0,2.0,2.0
3129,32000000.0,Parel,1365.0,2.0,2.0
3130,22500000.0,Parel,900.0,2.0,2.0
3133,32500000.0,Parel,1115.0,2.0,2.0
3134,40000000.0,Parel,1248.0,2.0,2.0
3135,57500000.0,Parel,1605.0,3.0,3.0
3136,40000000.0,Parel,1115.0,3.0,3.0
3137,32500000.0,Parel,1200.0,2.0,2.0
3140,36000000.0,Parel,1550.0,2.0,2.0
3142,25000000.0,Parel,710.0,2.0,2.0
3144,35000000.0,Parel,1240.0,2.0,2.0
3145,31000000.0,Parel,1250.0,2.0,2.0
3148,260000000.0,Parel,6900.0,5.0,6.0
3150,33000000.0,Parel,1200.0,2.0,2.0
3151,28000000.0,Parel,1080.0,2.0,2.0
3152,49000000.0,Parel,1600.0,3.0,3.0
3153,21000000.0,Parel,670.0,2.0,2.0
3154,18500000.0,Parel,506.0,2.0,3.0
3155,32500000.0,Parel,1078.0,2.0,2.0
3156,52500000.0,Parel,1606.0,3.0,3.0
3157,35000000.0,Parel,1000.0,2.0,2.0
3158,27500000.0,Parel,693.0,2.0,2.0
3160,67500000.0,Parel,1800.0,3.0,3.0
3163,48000000.0,Parel,1400.0,2.0,2.0
3166,35000000.0,Parel,1370.0,2.0,2.0
3167,70000000.0,Parel,1770.0,3.0,3.0
3169,85000000.0,Parel,3200.0,6.0,5.0
3171,18500000.0,Parel,506.0,2.0,3.0
3173,18500000.0,Parel,530.0,2.0,2.0
3174,28000000.0,Parel,1050.0,2.0,2.0
3175,55000000.0,Parel,1388.0,2.0,2.0
3176,30000000.0,Parel,1250.0,2.0,2.0
3177,75000000.0,Parel,2100.0,4.0,4.0
3178,160000000.0,Parel,4678.0,3.0,3.0
3180,28000000.0,Parel,1000.0,2.0,2.0
3182,35000000.0,Parel,1250.0,2.0,2.0
3184,37500000.0,Parel,1000.0,3.0,3.0
3186,20500000.0,Parel,570.0,2.0,2.0
3187,24500000.0,Parel,850.0,2.0,2.0
3188,16500000.0,Parel,700.0,2.0,2.0
3189,33500000.0,Powai,1540.0,3.0,3.0
3190,17500000.0,Powai,1075.0,2.0,2.0
3191,19500000.0,Powai,1030.0,2.0,2.0
3192,18000000.0,Powai,998.0,2.0,2.0
3193,22000000.0,Powai,1050.0,2.0,2.0
3195,48000000.0,Powai,2175.0,3.0,4.0
3196,14400000.0,Powai,890.0,2.0,2.0
3197,18500000.0,Powai,998.0,2.0,2.0
3198,18000000.0,Powai,998.0,2.0,2.0
3199,22500000.0,Powai,1150.0,2.0,2.0
3200,20000000.0,Powai,1070.0,2.0,2.0
3201,18000000.0,Powai,950.0,2.0,2.0
3202,18800000.0,Powai,950.0,2.0,2.0
3203,15000000.0,Powai,800.0,2.0,2.0
3204,22500000.0,Powai,950.0,2.0,2.0
3207,15100000.0,Powai,825.0,2.0,2.0
3209,27500000.0,Powai,950.0,2.0,2.0
3210,50000000.0,Powai,2300.0,4.0,4.0
3212,27500000.0,Powai,1100.0,3.0,4.0
3213,23000000.0,Powai,1150.0,2.0,2.0
3214,27500000.0,Powai,1040.0,2.0,2.0
3215,22500000.0,Powai,900.0,2.0,2.0
3217,27500000.0,Powai,1350.0,2.0,2.0
